method,run,generation,best
NSGA_II,7,29,0.2161337926347166
NSGA_II,7,30,0.2161337926347166
NSGA_II,7,31,0.21525345629457515
NSGA_II,7,32,0.2161337926347166
NSGA_II,7,33,0.21569963557686522
NSGA_II,7,34,0.21698104238925642
NSGA_II,7,35,0.21712219859268286
NSGA_II,7,36,0.21712219859268286
NSGA_II,7,37,0.21712219859268286
NSGA_II,7,38,0.2164711119924974
NSGA_II,7,39,0.2164711119924974
NSGA_II,7,40,0.2164711119924974
NSGA_II,7,41,0.2164711119924974
NSGA_II,7,42,0.2164711119924974
NSGA_II,7,43,0.21935680581773442
NSGA_II,7,44,0.21935680581773442
NSGA_II,7,45,0.21935680581773442
NSGA_II,7,46,0.21935680581773442
NSGA_II,7,47,0.21935680581773442
NSGA_II,7,48,0.21935680581773442
NSGA_II,7,49,0.21935680581773442
NSGA_II,7,50,0.21935680581773442
NSGA_II,7,51,0.21935680581773442
NSGA_II,7,52,0.21935680581773442
NSGA_II,7,53,0.21935680581773442
NSGA_II,7,54,0.21935680581773442
NSGA_II,7,55,0.21935680581773442
NSGA_II,7,56,0.21935680581773442
NSGA_II,7,57,0.21935680581773442
NSGA_II,7,58,0.21935680581773442
NSGA_II,7,59,0.21935680581773442
NSGA_II,7,60,0.21935680581773442
NSGA_II,7,61,0.21935680581773442
NSGA_II,7,62,0.21935680581773442
NSGA_II,7,63,0.21935680581773442
NSGA_II,8,0,0.42825789224984334
NSGA_II,8,1,0.42825789224984334
NSGA_II,8,2,0.2732577409188406
NSGA_II,8,3,0.25210895996929467
NSGA_II,8,4,0.25210895996929467
NSGA_II,8,5,0.2236627808853058
NSGA_II,8,6,0.2236627808853058
NSGA_II,8,7,0.2236627808853058
NSGA_II,8,8,0.21626481909898715
NSGA_II,8,9,0.21529995972377383
NSGA_II,8,10,0.21529995972377383
NSGA_II,8,11,0.21529995972377383
NSGA_II,8,12,0.21529995972377383
NSGA_II,8,13,0.21529995972377383
NSGA_II,8,14,0.21570769373506715
NSGA_II,8,15,0.2155423178651732
NSGA_II,8,16,0.2155423178651732
NSGA_II,8,17,0.21529907819635402
NSGA_II,8,18,0.2155423178651732
NSGA_II,8,19,0.2154291420584063
NSGA_II,8,20,0.2154291420584063
NSGA_II,8,21,0.21600310489524865
NSGA_II,8,22,0.21600310489524865
NSGA_II,8,23,0.21537262577050517
NSGA_II,8,24,0.2160804576372522
NSGA_II,8,25,0.2160804576372522
NSGA_II,8,26,0.21621724195879172
NSGA_II,8,27,0.21621724195879172
NSGA_II,8,28,0.21621724195879172
NSGA_II,8,29,0.21621724195879172
NSGA_II,8,30,0.21621724195879172
NSGA_II,8,31,0.21621724195879172
NSGA_II,8,32,0.21891779232941563
NSGA_II,8,33,0.21891779232941563
NSGA_II,8,34,0.21891779232941563
NSGA_II,8,35,0.21891779232941563
NSGA_II,8,36,0.21928521540445814
NSGA_II,8,37,0.21928521540445814
NSGA_II,8,38,0.21928521540445814
NSGA_II,8,39,0.21928521540445814
NSGA_II,8,40,0.21928521540445814
NSGA_II,8,41,0.21928521540445814
NSGA_II,8,42,0.21928521540445814
NSGA_II,8,43,0.21928521540445814
NSGA_II,8,44,0.21928521540445814
NSGA_II,8,45,0.21928521540445814
NSGA_II,8,46,0.21928521540445814
NSGA_II,8,47,0.21928521540445814
NSGA_II,8,48,0.21928521540445814
NSGA_II,8,49,0.21928521540445814
NSGA_II,8,50,0.21928521540445814
NSGA_II,8,51,0.21928521540445814
NSGA_II,8,52,0.21928521540445814
NSGA_II,8,53,0.21928521540445814
NSGA_II,8,54,0.21928521540445814
NSGA_II,8,55,0.21928521540445814
NSGA_II,8,56,0.21928521540445814
NSGA_II,8,57,0.21928521540445814
NSGA_II,8,58,0.21928521540445814
NSGA_II,8,59,0.21928521540445814
NSGA_II,8,60,0.21928521540445814
NSGA_II,8,61,0.21928521540445814
NSGA_II,8,62,0.21928521540445814
NSGA_II,8,63,0.21928521540445814
NSGA_II,9,0,0.36975706848744155
NSGA_II,9,1,0.36975706848744155
NSGA_II,9,2,0.25923432459677487
NSGA_II,9,3,0.25923432459677487
NSGA_II,9,4,0.24488569263316984
NSGA_II,9,5,0.22952164507197156
NSGA_II,9,6,0.2238985890010581
